cano_smiles,aromatic_count
COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(O)c1O.O=C(O)c1ccccc1,22
Cn1c(=O)c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc21,22
CCOC(=O)CCC(=O)Nc1ncnc2c1C(c1ccccc1)c1c(ccc3ccccc13)O2,22
CCC(=O)Oc1cccc(C(=O)Nc2ccc(-c3nnc(-c4ccco4)o3)cc2)c1,22
O=C(O)/C=C/c1cn(-c2ccccc2)nc1-c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,22
O=C(Cn1c(=O)c(CNc2ccccc2)cc2cc3c(cc21)OCCO3)Nc1ccccc1Cl,22
COc1ccc(OC)c(-c2cc(C(=O)N/N=C/c3cc(OC)c(OC)cc3OC)c3ccccc3n2)c1,22
Cc1cccc(-n2cc(CN3CCN(Cc4nccn4C)CC3)c(-c3cccc(F)c3)n2)c1,22
COc1cc(C(Nc2ccccn2)c2c(NC(=O)c3ccco3)sc(C)c2C)cc(OC)c1OC,22
COc1ccccc1N1CCN(c2ncc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)c3ccccc23)CC1,22
Cn1c(=O)c2c(SCC(=O)N3CCc4ccccc43)nc(-c3ccccc3Cl)nc2n(C)c1=O,22
Cc1ccc(-c2nn(-c3ccccc3)cc2C2CC(c3cccs3)=NN2C(=O)CCCC(=O)O)cc1,22
COc1ccc(CNc2nc(SCc3ccc(Cl)cc3)nc3ccccc23)cc1,22
CCCOc1cccc(-c2nn(-c3ccccc3)cc2/C=C(\C#N)C(=O)NCCCn2ccnc2)c1,22
COc1ccc(Cl)cc1NC(=O)Cn1cc(C(=O)c2ccc(C)cc2)c(=O)c2ccc(C)nc21,22
COc1ccc(Nc2nnc(-c3ccc(C(=O)NCCO)cc3)c3ccccc23)cc1,22
CCOc1cccc(-c2c(C(=O)N/N=C/c3ccc(Br)cc3)nnn2-c2nonc2N)c1,22
O=C(CSc1nc2ccccc2nc1Cc1ccc(Cl)cc1)N1CCCc2ccccc21,22
COc1ccc(-c2ccc(CN3C(CC(C)C)C(=O)N(Cc4cn(Cc5ccco5)nn4)CCS3(=O)=O)cc2)cc1OC,22
COc1ccc(-n2c(CSc3nc(C)cc(C)n3)nnc2SCC(=O)Nc2nccs2)cc1,22
COc1cccc(-c2nc(NCc3cccnc3)c3ccccc3n2)c1,22
CCC(=O)N1C2=C(c3ccccc3[C@@H]1CC(=O)Nc1ccc3ccccc3c1)[C@@H]1C(=O)N(c3ccccc3)C(=O)[C@@H]1[C@H](C)C2,22
CCOc1ccc(C(=O)c2cn(CC(=O)Nc3ccc(Cl)cc3)c3cc4c(cc3c2=O)OCO4)cc1,22
CCc1ccc(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1,22
S=c1[nH]nc(Cc2sc(-c3ccccc3)nc2-c2ccccc2)o1,22
COc1cc2c(cc1NC(=O)CSc1nc3ccc(C)cc3[nH]1)oc1ccccc12,22
Fc1ccccc1/C=N/Nc1nc(-c2ccccn2)nc2ccccc12,22
COc1cc(C2c3c(oc4ccccc4c3=O)C(=O)N2Cc2ccccc2Cl)ccc1O,22
O=C(OCc1cn([C@H]2C[C@H](c3ccccc3)N(Cc3cccs3)C[C@@H]2O)nn1)c1ccccc1,22
COc1ccc(-n2c(=O)c3ccccc3n(Cc3ccccc3F)c2=O)cc1OC,22
CCc1ccc(NC(=O)N(Cc2ccc(C)cc2)Cc2cccn2-c2nnc(N3CCCC3=O)s2)cc1,22
COC(=O)c1ccccc1NC(=O)Cn1c(=O)n(-c2ccc(C)cc2)c(=O)c2ccccc21,22
O=S(=O)(/C=C/c1ccccc1)N1CCN(c2nc(-c3ccccc3)nc3ccccc23)CC1,22
O=c1c2ccccc2nc(-c2ccc(Cl)cc2)n1CCCCOc1ccc(F)cc1,22
COc1ccc(-n2c(Cc3ccccc3)nc3ccccc3c2=O)cc1,22
COc1cccc(-c2nn(-c3ccccc3)cc2C(=O)Nc2nccs2)c1,22
COc1cc(-n2c(=O)c3ccccc3n(CC(=O)c3ccccc3)c2=O)cc(OC)c1OC,22
Cc1ccccc1NC(=O)C1CCN(C(=O)c2cnn(-c3ccccc3)c2-n2cccc2)CC1,22
COC(=O)c1ccc(CNC(=O)c2c3c(nc4ccccc24)CCN(Cc2ccccc2)C3)cc1,22
CC1C(=O)N(Cc2cn(Cc3ccco3)nn2)CCS(=O)(=O)N1Cc1ccc(-c2ccc(Cl)cc2)cc1,22
O=C(COc1ccccc1C(=O)Nc1ccccc1)Nc1ccc2ccccc2c1,22
COc1ccc(C(C)=O)cc1CSc1nc2ccccc2c(=O)n1-c1ccccc1,22
c1ccc(-c2cn(C[C@H]3CC[C@@H]([C@@H]4CC[C@H](Cn5cc(-c6ccccn6)nn5)O4)O3)nn2)nc1,22
COc1ccc(N2CCN(c3c(S(=O)(=O)c4ccccc4)cnc4ccc(OC)cc34)CC2)cc1,22
O=C(CCCCn1c(=O)c2ccccc2n(Cc2ccccc2F)c1=O)NC1CCN(Cc2ccccc2)CC1,22
COc1ccccc1-n1cc(C(=O)NCC(=O)N2CCN(Cc3ccccc3)CC2)c2ccccc2c1=O,22
O=C(CCSCc1cnn(-c2ccccc2)c1-n1cccc1)NCc1ccc(Cl)cc1,22
O=C(OCc1cn([C@H]2CN(Cc3cccs3)[C@@H](c3ccccc3)C[C@@H]2O)nn1)c1ccccc1,22
COc1ccc(N(CC(=O)NCc2ccc(F)cc2)C(=O)Cn2nnc(-c3ccc(C)o3)n2)cc1OC,22
CCc1ccc(-c2cnc3ccccc3n2)cc1NC(=O)CNC(=O)c1ccccc1,22
COc1ccccc1OCCCn1c(-c2ccc(Cl)cc2)nc2ccccc2c1=O,22
CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C\c3cc(OC)c(OC)c(OC)c3)c(=O)n2C1c1cccs1,22
Cc1cccc(-n2c(CCN3C(=O)c4ccccc4C3=O)nc3ccccc3c2=O)n1,22
Cc1nn(-c2ccccc2)c(OC(=O)c2cccs2)c1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,22
c1ccc(CNc2nc(-c3ccccc3)nc3ccccc23)cc1,22
Cn1nc(-c2ccc(N3CCOCC3)c(NS(=O)(=O)c3ccccc3)c2)c2ccccc2c1=O,22
O=C(Nc1ccn(CCCN2CCN(Cc3cccc4ccccc34)CC2)c(=O)n1)OCc1ccccc1,22
Cc1ccc(Cn2cc(S(=O)(=O)c3ccc(C(C)C)cc3)c(=O)c3cc4c(cc32)OCO4)cc1,22
O=C(c1ccccc1)N(Cc1ccc(F)cc1)Cc1nc(=O)c2ccccc2[nH]1,22
CCNc1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(Cc3ccc(F)cc3)c2n1,22
COc1ccc(CCNC(=O)Cn2cc(C(=O)c3ccc(Cl)cc3)c(=O)c3ccc(C)nc32)cc1OC,22
O=C(Nc1ccccc1)c1nc[nH]c1C(=O)NCCCCCCNC(=O)c1[nH]cnc1C(=O)Nc1ccccc1,22
Cc1ccc(NC(=O)Cn2cc(S(=O)(=O)c3ccccc3)c(=O)c3cc(F)ccc32)cc1,22
COc1cc2ccccc2cc1C(=O)Nc1ccc(Cc2ccncc2)cc1,22
COc1cc(-c2cc(C(=O)Nc3ccncc3)c3ccccc3n2)cc(OC)c1OC,22
Clc1ccc(OCc2nc(-c3ccc(-n4cccc4)cc3)no2)cc1,22
O=c1c2ccccc2nc(N2CCN(c3cccc(Cl)c3)CC2)n1-c1ccccc1,22
Cc1onc(-c2ccccc2)c1-c1n[nH]c(=S)n1-c1ccccc1Cl,22
Cc1ccc(C(=O)CSc2nnc(CNc3nc(-c4ccccc4)cs3)n2C)cc1,22
COc1ccc(-c2nc3cnc(N4CCOCC4)nc3n(CCc3ccccc3)c2=O)cc1,22
CCOC(=O)c1cnc2ccc(C(=O)OC)cc2c1Nc1ccc(OCc2ccccc2Cl)cc1,22
CCCCn1c(N)c(N(CCOC)C(=O)c2cc(-c3ccc(OC)c(OC)c3)nc3ccccc23)c(=O)[nH]c1=O,22
COc1cc2c(=O)c(S(=O)(=O)c3ccc(C)cc3)cn(Cc3cccc(C)c3)c2cc1OC,22
Cc1ccc(Cl)cc1N(C)C(=O)Cn1nc(Cc2cccnc2)c2ccccc2c1=O,22
Nc1nonc1-n1nnc(C(=O)N/N=C/c2ccccc2Cl)c1-c1ccccc1,22
O=C(Nc1ccccc1OCc1cc(=O)n2ccccc2n1)c1cccc(Br)c1,22
Cc1cc(C)n(-c2nc(Nc3ccccc3)nc(-n3nc(C)cc3C)n2)n1,22
O=c1c2cccnc2n(Cc2ccc(Cl)cc2)c(=O)n1Cc1ccc(F)cc1,22
CC1C(=O)N(Cc2cn(Cc3ccco3)nn2)CCS(=O)(=O)N1Cc1ccc(-c2ccccc2)cc1,22
O=C(Cn1c(=O)n(CC2CCC(C(=O)NCCc3ccccc3)CC2)c(=O)c2ccccc21)Nc1ccccc1,22
COCCN(Cc1ccccc1)C(=O)c1cc(-c2ccc(OC)c(OC)c2)nc2ccccc12,22
COC(=O)c1cc(-c2c(-c3ccc4c(c3)OCO4)noc2-c2ccsc2)cc([N+](=O)[O-])c1,22
CN(C(=O)Cn1nc(Cc2cccnc2)c2ccccc2c1=O)c1cccc(C(F)(F)F)c1,22
O=C(CSCc1cnn(-c2ccccc2)c1-n1cccc1)Nc1ccc(F)cc1F,22
Cc1nc2cnc(OCc3ccccc3)nc2n(CCc2ccccc2)c1=O,22
COc1cccc(-c2cc(C(=O)Nc3cnn(Cc4ccc(F)cc4)c3)no2)c1,22
COc1ccc(-c2noc(-c3ccccc3C(=O)NCc3ccco3)n2)cc1,22
O=S(=O)(c1ccccc1)c1nc(-c2ccco2)oc1Nc1ccccc1,22
O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,22
O=C(CSc1nc2ccccc2c(=O)n1-c1ccccc1)Nc1ccc2c(c1)CCC2,22
COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,22
CCc1ccc(-c2cc(C(=O)Nc3ccc(S(=O)(=O)NC(C)=O)cc3)c3ccccc3n2)cc1,22
CN(Cc1cn(Cc2cccc(Cl)c2)nn1)C1CN(Cc2cn(Cc3cccc(Cl)c3)nn2)S(=O)(=O)C1,22
O=C(N/N=C/c1cccnc1)c1cc(-c2ccc(Br)cc2)nc2ccccc12,22
COc1nnc(-c2ccc(N3CCCCC3)c(NC(=O)c3ccccc3Cl)c2)c2ccccc12,22
CCn1nc(NS(=O)(=O)c2cccc3nonc23)c2cc3ccc(C)cc3nc21,22
COc1ccc(Cn2ccc3nc(C)c(C(=O)Nc4cc(OC)c(OC)c(OC)c4)cc3c2=O)cc1,22
CC1=C(C(=O)Nc2ccccc2)C(c2ccc(C)o2)n2c(s/c(=C/c3ccccc3)c2=O)=N1,22
COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(F)c3)c2cc1OC,22
CCOC(=O)N1CCN(C(=O)c2ccc3nc(-c4ccccc4)c(-c4ccccc4)nc3c2)CC1,22
COc1cccc(/C=N/NC(=O)c2nnn(-c3nonc3N)c2CN(C)c2ccccc2)c1,22
O=C(c1ccccc1)n1nc(-c2ccccc2)nc1NCc1ccco1,22
CSc1ccccc1NC(=O)c1cc(-c2cccnc2)nc2ccc(Br)cc12,22
CCN(CC)Cc1c(C(=O)N/N=C/c2cccc(OCc3ccc(F)cc3)c2)nnn1-c1nonc1N,22
COc1ccc(C(c2nnnn2Cc2ccccc2)N2CCN(C(=O)c3ccco3)CC2)cc1OC,22
Cc1ccc(CN(Cc2cccn2-c2nnc(N3CCCC3=O)s2)C(=O)Nc2ccc(F)cc2)cc1,22
O=C(Cn1cc(S(=O)(=O)c2ccc(Cl)cc2)c(=O)c2ccccc21)Nc1ccc2c(c1)OCO2,22
Cc1ccc(NC(=O)Cn2nc(-c3ccc(Cl)cc3)c3ccccc3c2=O)cc1,22
O=C(NCc1ccccn1)c1cc(-c2ccc(Br)cc2)nc2ccccc12,22
Cc1ccc2c(=O)n3c(nc2c1)C(Cc1ccc(O)cc1)NC(=O)c1ccc(Cl)cc1-3,22
COc1ccc(CCNC(=O)CCCn2c(=O)c3ccccc3n(CC(=O)Nc3cc(Cl)ccc3C)c2=O)cc1OC,22
CCOc1cc(C2c3c(oc4ccccc4c3=O)C(=O)N2c2ccccn2)ccc1O,22
O=C1c2ccccc2C(=O)N1CCCc1cn(C[C@H]2CC[C@H](Cn3cc(CCCN4C(=O)c5ccccc5C4=O)nn3)O2)nn1,22
COc1ccc(C2CC(c3cccs3)=NN2c2nc(-c3ccc(F)cc3)cs2)cc1OC,22
COc1ccc(CCNC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1OC,22
COc1ccc(CCNC(=O)CSc2nnc(-c3ccco3)c(-c3ccco3)n2)cc1OC,22
CN(C(=O)c1ccc(-c2nn(C)c(=O)c3ccccc23)cc1)c1ccccc1,22
O=C1CN(c2nc(-c3ccccc3)c3ccccc3n2)c2ccccc2N1,22
COc1ccc2[nH]c(=O)c(CN(C(=O)c3cccc(Cl)c3)c3ccccc3OC)cc2c1,22
O=C(Nc1ccc2c(c1)OCCO2)C(c1ccnc2ccccc12)N1CCC(Cc2ccccc2)CC1,22
Cn1c(=O)c(C(=O)COC(=O)c2cc(C(F)(F)F)nc3ccccc23)c(N)n(Cc2ccccc2)c1=O,22
COc1ccc(OC)c(-n2c(=S)[nH]c3cc(C(=O)N(C)Cc4ccccc4)ccc3c2=O)c1,22
Cc1ccc(C)c(N2CCN(c3nc4ccccc4c(=O)n3Cc3ccccc3)CC2)c1,22
COc1cc(NC(=O)c2oc3c(c2C)-c2nn(Cc4cccc(Cl)c4)cc2CC3)cc(OC)c1,22
O=S(=O)(NCCSc1nnc(-c2ccco2)n1-c1ccccc1)c1ccccc1,22
Cc1cccc(N(C(=O)Cn2nnc(-c3ccc(C)o3)n2)C(C(=O)NC2CCCC2)c2ccncc2)c1,22
CCc1ccc(Sc2cc(C(=O)NCc3ccccc3OC)c3ccccc3n2)cc1,22
O=C(c1cccs1)N1C[C@@H](O)[C@H](n2cc(-c3ccc(F)cc3)nn2)C[C@@H]1c1ccccc1,22
CCN(CC)S(=O)(=O)c1ccc(O)c(NC(=O)c2cc(-c3cc(OC)c(OC)c(OC)c3)nc3ccccc23)c1,22
Cc1ccc(-n2cc(C(=O)Oc3cccc(C)c3)c3ccccc3c2=O)cc1,22
CN(Cc1ccccc1)c1ccc(/C=C/c2ccnc3ccccc23)cc1,22
CC(C)C1C(=O)N(Cc2cn(Cc3ccco3)nn2)CCS(=O)(=O)N1Cc1ccc(-c2ccccc2)cc1,22
COc1ccccc1NC(=O)c1cc2c(CO)cnc(C)c2o/c1=N\c1cc(OC)c(OC)c(OC)c1,22
O=C(Nc1ccc(-c2noc(-c3ccccc3F)n2)cc1)c1cccs1,22
COc1nnc(-c2ccc(C(=O)N3C[C@@H]4C[C@H](C3)c3cccc(=O)n3C4)cc2)c2ccccc12,22
COc1ccccc1-c1noc(-c2ccccc2C(=O)NCc2ccco2)n1,22
CN(C)c1ccc(CN2CCC(C(=O)NC(c3ccc(F)cc3)c3ccc4ccccc4n3)CC2)cc1,22
Cc1onc(-c2ccccc2)c1-c1n[nH]c(=S)n1-c1ccccc1,22
COc1ccccc1NC(=O)CSc1nnc(Cc2cccn2C)n1CCc1ccccc1,22
c1ccc(-n2cc(CNCCc3cscn3)c(-c3ccc4c(c3)OCO4)n2)cc1,22
Cc1ccc2c(c1)-n1c(nc3ccccc3c1=O)C(Cc1ccccc1)NC2=O,22
Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(=O)NCC(O)c3ccccc3)ccc12,22
COc1ccc(/C=N/NC(=O)c2ccc(CN3C(=O)c4cccc5cccc3c45)cc2)cc1O,22
CCc1ccc2c(c1)c(=O)c(S(=O)(=O)c1ccc(F)cc1)cn2CC(=O)Nc1ccc(C)cc1C,22
COc1ccc(-c2cc(C(=O)N/N=C/c3cccnc3)c3cc(C)cc(C)c3n2)cc1,22
COc1ccc(NCc2nnc(SCc3ccccc3)n2-c2ccc(OC)cc2)cc1,23
COc1ccc(C(=O)c2sc(Nc3cccc(OC)c3)c(C(=O)Nc3cccc(C)c3C)c2N)cc1,23
O=C1C2C3c4ccccc4C(c4ccccc43)C2C(=O)N1c1nc(-c2ccccc2)cs1,23
O=C(Cn1nnc(-c2ccccc2NC(=O)c2ccccc2)n1)Nc1ccc2c(c1)OCCO2,23
C=CCn1cnc2c(c1=O)c1nc3ccccc3nc1n2-c1ccccc1,23
COC(=O)c1ccc(NC(=O)CSc2ccc(-c3sc(-c4ccccc4)nc3C)nn2)cc1,23
O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)/C(=C/c1ccccc1Cl)NC(=O)c1ccccc1,23
Cc1ccc(C)c(NC(=O)c2cc(-c3ccccc3)nn2-c2ccccc2)c1,23
COC(=O)c1ccc(C2c3c(-c4ccc(Br)cc4)n[nH]c3C(=O)N2c2ccc(Cl)cc2)cc1,23
O=[N+]([O-])c1cccc(-c2nnc3c4ccccc4c4ccccc4n23)c1,23
CCn1c(SCc2ccc(Cl)c(Cl)c2)nnc1-c1nn(-c2ccccc2)ccc1=O,23
COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)N2CCN(S(=O)(=O)c3ccccc3[N+](=O)[O-])CC2)cc1,23
CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4cc(-c5ccc(Br)cc5)n[nH]4)c3)cc2C(F)(F)F)CC1,23
COc1cc(-c2noc(-c3ccc(NCc4cccnc4)c([N+](=O)[O-])c3)n2)cc(OC)c1OC,23
Cc1ccc(-c2nn(-c3ccccc3)cc2C(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)cc1,23
O=C1CC(c2ccccc2)Cc2[nH]c(=O)c(-c3nc(-c4ccc(F)cc4)cs3)cc21,23
COc1cc2sc3ccc(-c4ccc5[nH]ccc5c4)cc3c(=O)c2cc1OC,23
O=C(Nc1ccccc1-c1nnc(SCc2ccc(Cl)cc2Cl)o1)c1ccccc1,23
COCCN(C(=O)COC(=O)c1ccccc1NCc1ccco1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,23
O=C(CSc1oc(-c2ccccc2)nc1S(=O)(=O)c1ccc(Cl)cc1)c1ccccc1,23
Cc1cnc(C(=O)OCC(=O)Nc2oc(-c3ccccc3)c(-c3ccccc3)c2C#N)cn1,23
Cc1ccc(-c2nc(S(=O)(=O)c3ccc(C)cc3)c(SCC(=O)Nc3ccc(F)cc3)o2)cc1,23
O=C(NNC(=O)c1cc(-c2ccccc2)n(-c2ccccc2)n1)c1cccc([N+](=O)[O-])c1,23
COC(=O)c1ccccc1NC(=O)Cc1nc(-c2ccccc2)sc1-c1ccc(C)cc1,23
COc1ccc(C(c2nnnn2-c2c(C)cccc2C)N2CCN(C/C=C/c3ccccc3)CC2)cc1,23
Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccc(F)cc3)cs2)cc1,23
O=C(CNc1ccccc1)N/N=C/c1cn(-c2ccccc2)nc1-c1ccccc1,23
O=c1cc(-c2ccccc2)[nH]c(SCc2nc(-c3ccc(Cl)cc3)no2)n1,23
Cc1cc(C)c(NC(=O)Cn2nc(-c3ccccc3)nc2-c2ccccc2)c(C)c1,23
COC(=O)c1ccccc1-c1ccc(/C=c2\sc3nc4cc(Br)cnc4n3c2=O)o1,23
COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2COC(=O)CCC(C)=NO[C@H](C)c2cn([C@H](CO)Cc3ccccc3)nn2)cc1,23
O=C1c2ccccc2C(c2nnnn2Cc2ccccc2)N1Cc1ccc(F)cc1,23
Cc1ccc(-c2nc(CSc3nnc(C)n4c3cc3occc34)c(C)o2)cc1,23
O=C1c2ccccc2C(c2nnnn2Cc2ccccc2)N1Cc1cccnc1,23
Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3nnc4ccccc4n23)c1,23
Cc1nn(-c2ccccc2)c(C)c1CC(=O)NCC1Cc2cc(F)cc(-c3cccnc3)c2O1,23
Cc1c(NC(=O)CSc2ccccc2C(=O)Nc2cccnc2)c(=O)n(-c2ccccc2)n1C,23
Cc1ccc2nc(NC(=O)c3ccc(-c4nc5ccccc5s4)s3)sc2c1,23
CCOC(=O)c1ccc(N2C(=O)c3[nH]nc(-c4ccc(C)cc4)c3C2c2ccc(O)cc2)cc1,23
O=c1cc(-c2ccccc2)[nH]c(SCc2nc(-c3ccc(C(F)(F)F)cc3)no2)n1,23
Cc1ccc(-c2nnc(SCC(=O)N/N=C/c3ccccc3C(=O)O)n2-c2ccc(Cl)cc2)cc1,23
COc1ccc(-c2nn(-c3ccccc3)cc2CNC(=O)c2cccc([N+](=O)[O-])c2)cc1,23
O=C(CSc1nc(-c2ccccc2)[nH]c1-c1ccccc1)Nc1ccc2c(c1)OCCO2,23
COc1ccc(-c2sc(NC(=O)c3ccc(C)cc3)nc2-c2ccc([N+](=O)[O-])cc2)cc1,23
Cc1cccc(N2CCN(C(c3ccc(F)cc3)c3nnc(-c4ccccc4)o3)CC2)c1C,23
Cc1cccc(-c2nn(-c3ccccc3)cc2C(=O)Nc2cccc(S(=O)(=O)NC3=NCCC3)c2)c1,23
CCc1cccc(NC(c2nnc(-c3ccccc3)o2)c2ccc(F)cc2Cl)c1,23
COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(Cl)c(C(F)(F)F)c4)c3C[C@H]2CN1C(=O)c1ccccc1,23
CCCc1c(-c2cccc(Cl)c2)ncn1Cc1cccc(-c2ccccc2)c1,23
COc1ccc(CCC(=O)Nc2ccc(-c3noc(-c4ccc(OC)c(OC)c4)n3)cc2)cc1,23
CCOc1ccc(Oc2c(/C=N/NC(=O)COc3ccccc3OC)c(C)nn2-c2ccccc2)cc1,23
Cc1ccc(S(=O)(=O)c2nnn3c2nc(NCc2cccs2)c2sccc23)cc1C,23
COc1ccc(-c2csc(N(CCc3ccc(OC)c(OC)c3)C(=O)COc3ccccc3)n2)cc1,23
CCOC1=C2[C@H](c3ccc(CC)cc3)N(S(=O)(=O)c3ccc(C)cc3)C[C@H]2n2c(=O)n(-c3ccccc3)c(=O)n2C1,23
Cc1ccc(C2CC(=O)N(Cc3ccccc3F)c3c2c(C)nn3-c2nc(C)cc(C)n2)cc1,23
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1NC(=O)c1csc(-c2ccncc2)n1,23
Cc1ccc(S(=O)(=O)c2c(Nc3ccccc3)sc(C(=O)c3ccc4c(c3)OCO4)c2N)cc1,23
COc1cc(-c2nnc(-c3ccc(S(=O)(=O)c4ccccc4)cc3)o2)cc(OC)c1OC,23
COc1ccc(-c2nc(SCC(=O)Nc3ccc4c(c3)OCO4)c(-c3ccccc3)[nH]2)cc1,23
Cc1ccc(S(=O)(=O)N2C[C@H]3C(=O)C[C@@H](c4cccs4)N(S(=O)(=O)c4ccc(C)cc4)[C@H]3C[C@H]2c2ccccc2)cc1,23
CCCc1nc2ccccc2n2c(-c3ccccc3)c3c(=O)n(C)c(=O)n(C)c3c12,23
Cc1cccc(-c2cc(NC(=O)COc3ccccc3F)n(-c3ccccc3)n2)c1,23
O=C(CSc1nnc(COc2ccccc2)n1-c1ccccc1)c1ccccc1,23
CCOc1ccccc1N(CC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O)S(=O)(=O)c1ccccc1,23
Cc1ccc(-c2nnc(SCC(=O)N/N=C/c3ccccc3C(=O)O)n2-c2ccccc2)cc1,23
Cc1ccccc1NC(=O)COC(=O)/C=C/c1cn(-c2ccccc2)nc1-c1cccnc1,23
O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cccc(N2C(=O)c3ccccc3C2=O)c1,23
COC(=O)c1cc2oc3ccccc3c2n1Cc1nc(-c2ccc(Cl)cc2)oc1C,23
COc1ccccc1-c1ccnc(-n2ncc(C(=O)NCCc3cccnc3)c2C)n1,23
COCCn1cnc2c(c1=O)c1nc3ccccc3nc1n2/N=C/c1ccc(OC)c(OC)c1,23
COc1ccc(C2Nc3ccccc3C(=O)N2c2ccc(Cl)cc2)cc1Cn1cc([N+](=O)[O-])cn1,23
COc1ccc(Cn2nnnc2C(c2ccccn2)N2CCN(c3cc(Cl)ccc3C)CC2)cc1,23
CCCn1cnc2c(c1=O)c1nc3ccccc3nc1n2Cc1ccccc1OC,23
COc1ccc(-n2cc(CN(C)C(C)c3ccncn3)c(-c3cccc(F)c3)n2)cc1,23
O=C(NCc1ccc(OC(F)(F)F)cc1)c1cc(-c2ccccc2)nn1CC1CC(c2cccnc2)=NO1,23
Fc1ccc(NCc2ccccc2-c2nnc(-c3ccccc3Cl)o2)cc1Cl,23
CCOC(=O)c1cnc(-n2nc(C)cc2C)nc1NNc1cc(C)nc(-c2ccccc2)n1,23
CCn1c(SCc2ccc(F)cc2)nnc1-c1nn(-c2ccccc2)ccc1=O,23
Cc1ccc(C(=O)CSc2nnc(COc3ccc(C#N)cc3)n2-c2ccccc2)cc1,23
Fc1ccc(-[n+]2nc(Nc3ccccc3)sc2-c2c(Cl)cccc2Cl)cc1,23
COc1ccccc1Nc1sc(C(=O)c2ccc(F)cc2)c(N)c1S(=O)(=O)c1ccc(C)cc1,23
O=C(c1cc(-c2ccccc2)nn1-c1ccccc1)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,23
CCOc1ccc(-n2c(SCC(=O)c3c(N)n(C)c(=O)n(C)c3=O)nnc2-c2cccnc2)cc1,23
Cc1ccccc1OCC(=O)Nc1cc(-c2cccc(Br)c2)nn1-c1ccccc1,23
COc1cccc(C2C3=C(N=c4s/c(=C\c5ccccc5O)c(=O)n42)c2ccccc2CC3)c1OC,23
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4ccc(OC)c(Br)c4)c3C[C@H]2CN1C(=O)c1ccccc1,23
N#Cc1ccc(CN2CCN(C(=O)c3cn(Cc4ccccc4)nc3-c3cccnc3)CC2)cc1,23
CCOC(=O)c1ccc(N2C(=O)c3[nH]nc(-c4ccc(OC)cc4)c3C2c2ccccc2Cl)cc1,23
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4ccc(OC(F)(F)F)cc4)c3C[C@H]2CN1C(=O)c1ccccc1,23
COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(S(C)(=O)=O)cc4)c3C[C@H]2CN1C(=O)c1ccccc1,23
CCOC(=O)c1cc(-c2ccccc2)n(-c2cccc(C(=O)Nc3cccc(SC)c3)c2)c1C,23
CCOc1ccc(Nc2sc(C(=O)c3ccc4c(c3)OCO4)c(N)c2S(=O)(=O)c2ccc(C)cc2)cc1,23
O=C(Oc1ccc(N(Cc2cccs2)C2=NS(=O)(=O)c3ccccc32)cc1)c1ccccc1F,23
CC(C)(C)c1ccc(CN(Cc2ccccc2)C(c2ccccn2)c2nnnn2C(C)(C)C)cc1,23
COc1ccc(C)cc1NC(c1nnc(-c2ccccc2)o1)c1ccc(F)cc1Cl,23
O=C(O)c1ccc(CSc2nnc(-c3cccc([S+](=O)([O-])NC4CCCC4)c3)n2-c2ccccc2)cc1,23
CCCCN(C(=O)CSc1nnc(-c2ccc(OC)cc2)n1C(C)C)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,23
